reset_index,step,reference_index,reward,done,mean_raw_action,min_raw_action,max_raw_action,mean_target_activation,mean_ctrl,max_ctrl,mean_act_state
2010,23,2033,-1.0689898274250011,False,-0.13448451459407806,-0.9740980267524719,0.7762081623077393,0.43275773525238037,0.43275773525238037,0.8881040811538696,0.4607635736465454
2010,24,2034,-0.8008920888443388,False,-0.15736502408981323,-0.9615002274513245,0.8933124542236328,0.4213174879550934,0.4213174879550934,0.9466562271118164,0.4480208456516266
2010,25,2035,-0.288601817717497,False,-0.2722792327404022,-0.9597830772399902,0.9007236957550049,0.3638603389263153,0.3638603389263153,0.9503618478775024,0.4115191698074341
2010,26,2036,-0.9490404341243556,False,-0.27754896879196167,-0.9593928456306458,0.9318143129348755,0.36122551560401917,0.36122551560401917,0.9659071564674377,0.39489948749542236
2010,27,2037,-1.1960360071950717,False,-0.20935973525047302,-0.9623333811759949,0.8421310186386108,0.3953201174736023,0.3953201174736023,0.9210655093193054,0.42142656445503235
2010,28,2038,-1.2303091596590652,False,-0.1078718826174736,-0.9544652700424194,0.9388120174407959,0.4460639953613281,0.4460639953613281,0.969406008720398,0.4649668037891388
2010,29,2039,-1.160635879374583,False,-0.0022380677983164787,-0.9478116035461426,0.9132351875305176,0.49888095259666443,0.49888095259666443,0.9566175937652588,0.519363284111023
2010,30,2040,-1.0824601194292955,False,-0.08906292170286179,-0.9759325981140137,0.9162894487380981,0.4554685652256012,0.4554685652256012,0.9581447243690491,0.4970042109489441
2010,31,2041,-1.4439122070762007,False,-0.1141897663474083,-0.9802291989326477,0.9080415964126587,0.44290512800216675,0.44290512800216675,0.9540207982063293,0.48582449555397034
2010,32,2042,-1.663903737218438,False,-0.05449163541197777,-0.9864953756332397,0.9543735980987549,0.47275421023368835,0.47275421023368835,0.9771867990493774,0.4967670738697052
2010,33,2043,-1.5618299859760845,False,-0.07695145905017853,-0.9892947673797607,0.9629559516906738,0.46152427792549133,0.46152427792549133,0.9814779758453369,0.49331122636795044
2010,34,2044,-1.8233176915715883,False,-0.10451368987560272,-0.9959140419960022,0.9704869985580444,0.4477432370185852,0.4477432370185852,0.9852434992790222,0.47300994396209717
2010,35,2045,-1.584460565697496,False,-0.17605294287204742,-0.989666759967804,0.9429928064346313,0.4119735658168793,0.4119735658168793,0.9714964032173157,0.44728901982307434
2010,36,2046,-1.6738746266439892,False,-0.20454837381839752,-0.9651042222976685,0.7673907279968262,0.39772579073905945,0.39772579073905945,0.8836953639984131,0.43046852946281433
2010,37,2047,-1.617542284643411,False,-0.22092418372631073,-0.9692086577415466,0.8657888174057007,0.3895379304885864,0.3895379304885864,0.9328944087028503,0.41170069575309753
2010,38,2048,-1.8789718976668093,False,-0.18494848906993866,-0.9393768906593323,0.941389799118042,0.4075257480144501,0.4075257480144501,0.970694899559021,0.4224735498428345
2010,39,2049,-2.311893475809681,False,-0.15106868743896484,-0.9438494443893433,0.9786410331726074,0.4244656562805176,0.4244656562805176,0.9893205165863037,0.43705055117607117
2010,40,2050,-2.9473203147554936,False,-0.14140701293945312,-0.9442817568778992,0.9861725568771362,0.42929649353027344,0.42929649353027344,0.9930862784385681,0.44340837001800537
2010,41,2051,-3.716185755046702,False,-0.12347149848937988,-0.9564611315727234,0.9867405891418457,0.43826425075531006,0.43826425075531006,0.9933702945709229,0.45002681016921997
2010,42,2052,-4.173621226403929,False,-0.10786712169647217,-0.9572869539260864,0.9725737571716309,0.4460664689540863,0.4460664689540863,0.9862868785858154,0.4576490521430969
2010,43,2053,-3.401406120713759,False,-0.12731005251407623,-0.9333854913711548,0.9398607015609741,0.43634501099586487,0.43634501099586487,0.9699303507804871,0.4546915888786316
2010,44,2054,-3.9021164453260613,False,-0.1267501562833786,-0.9268114566802979,0.9677257537841797,0.4366249144077301,0.4366249144077301,0.9838628768920898,0.4533500671386719
2010,45,2055,-4.385657285799448,False,-0.13098737597465515,-0.9485905766487122,0.9500157833099365,0.4345063865184784,0.4345063865184784,0.9750078916549683,0.45236194133758545
2010,46,2056,-5.295473938809592,False,-0.19279354810714722,-0.9336475729942322,0.9137403964996338,0.403603196144104,0.403603196144104,0.9568701982498169,0.43060338497161865
2010,47,2057,-6.1233682129554525,True,-0.24740520119667053,-0.9484615325927734,0.9431854486465454,0.37629738450050354,0.37629738450050354,0.9715927243232727,0.4035949409008026
